"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
78,509,,"00014577","0001457709",,Black/ddy,,24,,AWL-709,5056798437066,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422115-41393100.jpg
https://www.leathercompany.co.uk/images/products/1759422116-84459700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422119-53582600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422122-54746000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422125-55721300.jpg",,"Womens Leather Jacket,Black Leather Jacket,Women Black Leather Jacket,Ladies Leather Jacket,Ladies Black Leather Jacket, Womens Leather Jackets,girl black leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
78,2582,,"00014577","0001457710",,Black/ddy,,26,,AWL-709,5056798437073,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422115-41393100.jpg
https://www.leathercompany.co.uk/images/products/1759422116-84459700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422119-53582600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422122-54746000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422125-55721300.jpg",,"Womens Leather Jacket,Black Leather Jacket,Women Black Leather Jacket,Ladies Leather Jacket,Ladies Black Leather Jacket, Womens Leather Jackets,girl black leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
78,2583,,"00014577","0001457711",,Black/ddy,,28,,AWL-709,,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422115-41393100.jpg
https://www.leathercompany.co.uk/images/products/1759422116-84459700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422119-53582600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422122-54746000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422125-55721300.jpg",,"Womens Leather Jacket,Black Leather Jacket,Women Black Leather Jacket,Ladies Leather Jacket,Ladies Black Leather Jacket, Womens Leather Jackets,girl black leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,2584,,"00014589","0001458900",,Cognac/ddy,,6,,AWL-709,,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,513,,"00014589","0001458901",,Cognac/ddy,,8,,AWL-709,5056798462068,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,514,,"00014589","0001458902",,Cognac/ddy,,10,,AWL-709,5056798462075,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,515,,"00014589","0001458903",,Cognac/ddy,,12,,AWL-709,5056798462082,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,516,,"00014589","0001458904",,Cognac/ddy,,14,,AWL-709,5056798462099,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,517,,"00014589","0001458905",,Cognac/ddy,,16,,AWL-709,5056798462105,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,518,,"00014589","0001458906",,Cognac/ddy,,18,,AWL-709,5056798462112,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,519,,"00014589","0001458907",,Cognac/ddy,,20,,AWL-709,5056798462129,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,520,,"00014589","0001458908",,Cognac/ddy,,22,,AWL-709,5056798462136,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,521,,"00014589","0001458909",,Cognac/ddy,,24,,AWL-709,5056798462143,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,2585,,"00014589","0001458910",,Cognac/ddy,,26,,AWL-709,5056798462150,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
79,2586,,"00014589","0001458911",,Cognac/ddy,,28,,AWL-709,,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",,"Womens Leather Jacket, Brown Leather Jacket, Women Brown Leather Jacket, Ladies Leather Jacket, Ladies Brown Leather Jacket, Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,womens leather jacket,fashion",
80,2587,,"00014601","0001460100",,"mid Brown",,6,,AWL-709,,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,525,,"00014601","0001460101",,"mid Brown",,8,,AWL-709,5056798437080,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,526,,"00014601","0001460102",,"mid Brown",,10,,AWL-709,5056798437097,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,527,,"00014601","0001460103",,"mid Brown",,12,,AWL-709,5056798437103,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,528,,"00014601","0001460104",,"mid Brown",,14,,AWL-709,5056798437110,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,529,,"00014601","0001460105",,"mid Brown",,16,,AWL-709,5056798437127,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
80,530,,"00014601","0001460106",,"mid Brown",,18,,AWL-709,5056798437134,,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",,"Womens Leather Jacket,Brown Leather Jacket,Women Brown Leather Jacket,Ladies Leather Jacket,Ladies Brown Leather Jacket,Womens Leather Jackets,girl leather jackets,leather for women,leather jackets women,womens leather,uk, online,style,fashion,cool",
